ensembl_gene_id,ensembl_transcript_id,refseq,chromosome_name
ENSG00000252454,ENST00000516645,NR_031748,X
ENSG00000284146,ENST00000401223,NR_030627,3
ENSG00000221801,ENST00000408874,NR_031678,16
ENSG00000284450,ENST00000626756,NR_049842,X
ENSG00000221563,ENST00000408636,NR_031673,4
ENSG00000277387,ENST00000615737,NR_107025,16
ENSG00000207559,ENST00000384828,NR_030304,4
ENSG00000207516,ENST00000384785,NR_145777,15
ENSG00000277904,ENST00000618087,NR_107004,19
ENSG00000284047,ENST00000617724,NR_106895,7
ENSG00000266672,ENST00000578860,NR_003049,CHR_HSCHR6_MHC_COX_CTG1
ENSG00000208002,ENST00000385267,NR_030373,19
ENSG00000206941,ENST00000384214,NR_000005,11
ENSG00000283770,ENST00000618543,NR_106908,8
ENSG00000284407,ENST00000580185,NR_049797,2
ENSG00000206630,ENST00000383903,NR_002736,16
ENSG00000207870,ENST00000385135,NR_029635,X
ENSG00000284419,ENST00000385250,NR_030386,20
ENSG00000199168,ENST00000362298,NR_030785,X
ENSG00000199666,ENST00000362796,NR_145742,1
ENSG00000216195,ENST00000401376,NR_040032,20
ENSG00000216075,ENST00000401256,NR_030589,X
ENSG00000252577,ENST00000516768,NR_002999,17
ENSG00000266320,ENST00000579518,NR_037471,22
ENSG00000221603,ENST00000408676,NR_036260,X
ENSG00000266594,ENST00000584704,NR_039923,22
ENSG00000284520,ENST00000385140,NR_029479,22
ENSG00000207088,ENST00000384360,NR_002992,3
ENSG00000264897,ENST00000577308,NR_037486,3
ENSG00000216077,ENST00000401258,NR_030616,5
ENSG00000265691,ENST00000577862,NR_039665,5
ENSG00000284182,ENST00000385300,NR_029684,5
ENSG00000221464,ENST00000408537,NR_031569,5
ENSG00000221241,ENST00000408314,NR_003067,19
ENSG00000284372,ENST00000616525,NR_106866,1
ENSG00000207705,ENST00000384972,NR_029596,7
ENSG00000238705,ENST00000459548,NR_031740,1
ENSG00000207221,ENST00000384492,NR_033347,11
ENSG00000274705,ENST00000612171,NR_030161,8
ENSG00000266407,ENST00000578688,NR_036113,10
ENSG00000265092,ENST00000582855,NR_039704,10
ENSG00000275377,ENST00000622265,NR_031629,9
ENSG00000276168,ENST00000618786,NR_002715,14
ENSG00000207874,ENST00000385139,NR_030341,11
ENSG00000278204,ENST00000613267,NR_106916,X
ENSG00000275208,ENST00000612694,NR_106803,11
ENSG00000266006,ENST00000577388,NR_039708,11
ENSG00000207731,ENST00000384998,NR_030233,X
ENSG00000278359,ENST00000615925,NR_106977,11
ENSG00000264294,ENST00000581525,NR_000015,1
ENSG00000200169,ENST00000363299,NR_002755,1
ENSG00000216192,ENST00000401373,NR_030625,12
ENSG00000283126,ENST00000637311,NR_031628,13
ENSG00000199082,ENST00000362212,NR_029888,14
ENSG00000207749,ENST00000385016,NR_029841,14
ENSG00000254341,ENST00000364849,NR_002598,8
ENSG00000212040,ENST00000390751,NR_030619,14
ENSG00000284160,ENST00000613747,NR_106993,15
ENSG00000273648,ENST00000620577,NR_107032,16
ENSG00000199053,ENST00000362183,NR_029896,17
ENSG00000199910,ENST00000363040,NR_023372,1
ENSG00000274838,ENST00000618842,NR_106846,18
ENSG00000263750,ENST00000583040,NR_049858,18
ENSG00000284074,ENST00000577688,NR_039915,20
ENSG00000206633,ENST00000383906,NR_028374,2
ENSG00000265355,ENST00000583498,NR_036087,3
ENSG00000265981,ENST00000582372,NR_036088,3
ENSG00000266240,ENST00000578707,NR_049814,4
ENSG00000206834,ENST00000384107,NR_003026,11
ENSG00000221616,ENST00000408689,NR_031680,8
ENSG00000284280,ENST00000617673,NR_106902,8
ENSG00000266194,ENST00000582720,NR_039805,8
ENSG00000275651,ENST00000617060,NR_106910,9
ENSG00000207991,ENST00000385256,NR_030332,9
ENSG00000263730,ENST00000580135,NR_037501,X
ENSG00000274266,ENST00000364938,NR_002907,1
ENSG00000207633,ENST00000384901,NR_030230,X
ENSG00000278682,ENST00000611772,NR_145325,CHR_HSCHR19LRC_PGF2_CTG3_1
ENSG00000207818,ENST00000385083,NR_029522,X
ENSG00000200593,ENST00000363723,NR_003348,15
ENSG00000207405,ENST00000384674,NR_002326,16
ENSG00000278815,ENST00000365160,NR_030583,5
ENSG00000212295,ENST00000390993,NR_145751,6
ENSG00000263811,ENST00000583661,NR_037446,1
ENSG00000201183,ENST00000364313,NR_104081,1
ENSG00000207245,ENST00000384516,NR_003360,15
ENSG00000265744,ENST00000585213,NR_039625,1
ENSG00000263526,ENST00000579876,NR_039620,1
ENSG00000283933,ENST00000635784,NR_106938,1
ENSG00000283938,ENST00000580971,NR_037481,1
ENSG00000266719,ENST00000583078,NR_039823,10
ENSG00000198975,ENST00000362105,NR_029477,11
ENSG00000211575,ENST00000390220,NR_030621,1
ENSG00000265607,ENST00000580739,NR_003065,CHR_HSCHR6_MHC_COX_CTG1
ENSG00000284415,ENST00000408492,NR_031619,10
ENSG00000283759,ENST00000385082,NR_030345,12
ENSG00000207813,ENST00000385078,NR_030336,10
ENSG00000274986,ENST00000617817,NR_106808,11
ENSG00000199798,ENST00000362928,NR_003197,14
ENSG00000284011,ENST00000617296,NR_106757,12
ENSG00000266782,ENST00000583207,NR_037436,10
ENSG00000263615,ENST00000583390,NR_036191,13
ENSG00000277919,ENST00000618843,NR_107034,15
ENSG00000278483,ENST00000612745,NR_107054,11
ENSG00000266461,ENST00000584881,NR_039729,14
ENSG00000199156,ENST00000362286,NR_029944,15
ENSG00000283475,ENST00000636813,NR_128710,12
ENSG00000283484,ENST00000637713,NR_039867,15
ENSG00000265503,ENST00000580405,NR_039747,17
ENSG00000199631,ENST00000362761,NR_000020,19
ENSG00000266072,ENST00000577722,NR_049878,13
ENSG00000207340,ENST00000384610,NR_104082,1
ENSG00000263583,ENST00000584932,NR_039748,17
ENSG00000266204,ENST00000579442,NR_049855,19
ENSG00000265164,ENST00000581814,NR_039603,13
ENSG00000266392,ENST00000584184,NR_039894,17
ENSG00000207645,ENST00000384913,NR_030180,19
ENSG00000199069,ENST00000362199,NR_029890,14
ENSG00000274585,ENST00000618664,NR_002716,17
ENSG00000263800,ENST00000585074,NR_049864,19
ENSG00000207706,ENST00000384973,NR_030194,19
ENSG00000207978,ENST00000385243,NR_029704,14
ENSG00000264279,ENST00000583954,NR_039949,2
ENSG00000263909,ENST00000577717,NR_049796,2
ENSG00000284219,ENST00000362219,NR_030170,10
ENSG00000221065,ENST00000408138,NR_036261,15
ENSG00000283320,ENST00000637051,NR_031722,20
ENSG00000275453,ENST00000616090,NR_039605,20
ENSG00000207554,ENST00000384823,NR_030377,20
ENSG00000283813,ENST00000638094,NR_039705,11
ENSG00000274621,ENST00000610636,NR_106927,17
ENSG00000274280,ENST00000620069,NR_106717,22
ENSG00000266243,ENST00000582091,NR_036241,5
ENSG00000274999,ENST00000615217,NR_107019,11
ENSG00000283724,ENST00000619365,NR_106790,1
ENSG00000275863,ENST00000619350,NR_107015,19
ENSG00000284289,ENST00000611508,NR_106878,22
ENSG00000264760,ENST00000585290,NR_036094,5
ENSG00000207546,ENST00000384815,NR_030347,12
ENSG00000284029,ENST00000615055,NR_106863,19
ENSG00000202569,ENST00000365699,NR_030169,10
ENSG00000276365,ENST00000384967,NR_029686,5
ENSG00000274697,ENST00000617899,NR_106819,12
ENSG00000284446,ENST00000408340,NR_031601,6
ENSG00000276857,ENST00000615929,NR_106771,10
ENSG00000266109,ENST00000583986,NR_039642,2
ENSG00000263572,ENST00000584820,NR_107007,6
ENSG00000264171,ENST00000583252,NR_036190,13
ENSG00000207632,ENST00000384900,NR_030316,6
ENSG00000207696,ENST00000384963,NR_030396,22
ENSG00000273700,ENST00000617342,NR_106818,12
ENSG00000266019,ENST00000582661,NR_037403,7
ENSG00000284118,ENST00000579686,NR_039856,14
ENSG00000264069,ENST00000585069,NR_037508,7
ENSG00000211137,ENST00000388402,NR_029709,15
ENSG00000266396,ENST00000582824,NR_036235,3
ENSG00000263945,ENST00000582739,NR_037503,14
ENSG00000199043,ENST00000362173,NR_029899,7
ENSG00000265333,ENST00000577367,NR_036089,3
ENSG00000207965,ENST00000385230,NR_030714,15
ENSG00000212051,ENST00000390762,NR_031724,18
ENSG00000284200,ENST00000618235,NR_106906,8
ENSG00000276066,ENST00000612436,NR_110142,CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000273742,ENST00000620782,NR_106723,5
ENSG00000264399,ENST00000581591,NR_039889,17
ENSG00000211513,ENST00000390179,NR_036157,19
ENSG00000264922,ENST00000583532,NR_039766,9
ENSG00000264961,ENST00000584535,NR_039883,17
ENSG00000265828,ENST00000582614,NR_037504,6
ENSG00000207803,ENST00000385068,NR_030210,19
ENSG00000276029,ENST00000612572,NR_039688,9
ENSG00000266582,ENST00000584505,NR_039753,18
ENSG00000263892,ENST00000578933,NR_039813,9
ENSG00000272296,ENST00000606577,NR_002592,5
ENSG00000266640,ENST00000582477,NR_039910,19
ENSG00000207617,ENST00000384885,NR_036109,9
ENSG00000263354,ENST00000578054,NR_049809,18
ENSG00000251896,ENST00000516087,NR_003341,15
ENSG00000284499,ENST00000384840,NR_029852,X
ENSG00000265172,ENST00000578394,NR_036226,2
ENSG00000277889,ENST00000611533,NR_107048,9
ENSG00000207722,ENST00000384989,NR_030195,19
ENSG00000221238,ENST00000408311,NR_031617,2
ENSG00000276826,ENST00000616348,NR_027381,CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000276826,ENST00000616348,NR_027382,CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000207693,ENST00000384960,NR_030333,9
ENSG00000283569,ENST00000637203,NR_039932,2
ENSG00000280894,ENST00000627561,NR_145732,5
ENSG00000222532,ENST00000410600,NR_031567,X
ENSG00000283203,ENST00000636535,NR_031648,2
ENSG00000207780,ENST00000385046,NR_030378,22
ENSG00000202293,ENST00000365423,NR_003215,14
ENSG00000252316,ENST00000516507,NR_004393,7
ENSG00000283238,ENST00000636115,NR_039947,2
ENSG00000207866,ENST00000385131,NR_030239,X
ENSG00000207926,ENST00000385191,NR_029677,3
ENSG00000284488,ENST00000620931,NR_106950,3
ENSG00000206948,ENST00000384221,NR_002969,X
ENSG00000207927,ENST00000385192,NR_029835,4
ENSG00000238649,ENST00000459584,NR_000014,17
ENSG00000284121,ENST00000637333,NR_029584,3
ENSG00000201512,ENST00000364642,NR_003017,20
ENSG00000202048,ENST00000365178,NR_003213,14
ENSG00000199035,ENST00000362165,NR_029520,5
ENSG00000284561,ENST00000639104,NR_039951,3
ENSG00000199942,ENST00000363072,NR_003212,14
ENSG00000199080,ENST00000362210,NR_029903,6
ENSG00000207650,ENST00000384917,NR_030296,3
ENSG00000263514,ENST00000582138,NR_037441,6
ENSG00000275524,ENST00000365067,NR_003343,15
ENSG00000266755,ENST00000582289,NR_003065,CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000284321,ENST00000385275,NR_029668,8
ENSG00000264658,ENST00000578126,NR_039961,4
ENSG00000275072,ENST00000364995,NR_003044,6
ENSG00000284062,ENST00000583919,NR_039679,8
ENSG00000283379,ENST00000636963,NR_039963,4
ENSG00000283710,ENST00000408388,NR_031609,8
ENSG00000277073,ENST00000611729,NR_106747,5
ENSG00000265112,ENST00000580744,NR_036108,9
ENSG00000198983,ENST00000362113,NR_029960,5
ENSG00000207563,ENST00000384832,NR_029664,9
ENSG00000265237,ENST00000582487,NR_036095,5
ENSG00000276124,ENST00000622178,NR_106914,9
ENSG00000199782,ENST00000362912,NR_003301,15
ENSG00000221669,ENST00000408742,NR_031666,7
ENSG00000265284,ENST00000579149,NR_039927,X
ENSG00000284261,ENST00000578157,NR_039801,7
ENSG00000283921,ENST00000408365,NR_036266,9
ENSG00000206597,ENST00000383870,NR_004390,11
ENSG00000264941,ENST00000579189,NR_039685,9
ENSG00000221710,ENST00000408783,NR_031578,X
ENSG00000265521,ENST00000578045,NR_049882,1
ENSG00000199135,ENST00000362265,NR_029516,1
ENSG00000266370,ENST00000584818,NR_037430,12
ENSG00000211543,ENST00000390209,NR_031564,1
ENSG00000284375,ENST00000384829,NR_029490,13
ENSG00000264229,ENST00000580972,NR_023343,2
ENSG00000264493,ENST00000584380,NR_036185,11
ENSG00000283532,ENST00000637586,NR_036205,18
ENSG00000207730,ENST00000384997,NR_029639,1
ENSG00000277209,ENST00000516869,NR_002312,14
ENSG00000207994,ENST00000385259,NR_029515,11
ENSG00000283645,ENST00000637402,NR_049848,18
ENSG00000264483,ENST00000584300,NR_049806,1
ENSG00000206799,ENST00000384072,NR_003032,11
ENSG00000266043,ENST00000577921,NR_037422,12
ENSG00000264747,ENST00000583084,NR_037490,10
ENSG00000221410,ENST00000408483,NR_031603,19
ENSG00000273912,ENST00000618032,NR_107035,11
ENSG00000283289,ENST00000385242,NR_030200,19
ENSG00000283614,ENST00000635975,NR_107013,15
ENSG00000278108,ENST00000612099,NR_106815,12
ENSG00000221355,ENST00000408428,NR_031698,17
ENSG00000264292,ENST00000584559,NR_039948,2
ENSG00000265707,ENST00000582902,NR_002742,CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000264864,ENST00000579844,NR_037407,13
ENSG00000284463,ENST00000362188,NR_029857,4
ENSG00000273627,ENST00000615971,NR_039879,17
ENSG00000194717,ENST00000349529,NR_030174,14
ENSG00000284144,ENST00000638146,NR_106926,17
ENSG00000266751,ENST00000577394,NR_037434,5
ENSG00000283210,ENST00000638013,NR_031711,8
ENSG00000265641,ENST00000584497,NR_037497,18
ENSG00000283927,ENST00000385052,NR_029675,18
ENSG00000215939,ENST00000401120,NR_030618,9
ENSG00000207620,ENST00000384888,NR_030221,19
ENSG00000200812,ENST00000363942,NR_003298,15
ENSG00000284005,ENST00000622012,NR_106732,1
ENSG00000265368,ENST00000577752,NR_039687,9
ENSG00000265390,ENST00000585029,NR_049795,19
ENSG00000221055,ENST00000408128,NR_031632,2
ENSG00000208024,ENST00000385289,NR_029618,1
ENSG00000252153,ENST00000516344,NR_031755,9
ENSG00000274417,ENST00000619843,NR_106770,19
ENSG00000284149,ENST00000579560,NR_039945,2
ENSG00000263979,ENST00000583126,NR_039819,9
ENSG00000207821,ENST00000385086,NR_030370,19
ENSG00000265694,ENST00000583305,NR_039933,2
ENSG00000207975,ENST00000385240,NR_029612,1
ENSG00000201302,ENST00000364432,NR_002449,9
ENSG00000202363,ENST00000365493,NR_002324,3
ENSG00000277569,ENST00000617606,NR_106750,X
ENSG00000207631,ENST00000384899,NR_030371,19
ENSG00000251866,ENST00000516057,NR_135613,1
ENSG00000266808,ENST00000583292,NR_039638,2
ENSG00000283867,ENST00000408840,NR_031707,10
ENSG00000200394,ENST00000363524,NR_003706,17
ENSG00000208015,ENST00000385280,NR_029850,X
ENSG00000278783,ENST00000616741,NR_106719,2
ENSG00000264901,ENST00000584070,NR_037410,20
ENSG00000265965,ENST00000583300,NR_036224,2
ENSG00000207868,ENST00000385133,NR_030238,X
ENSG00000264763,ENST00000585286,NR_036177,10
ENSG00000221598,ENST00000408671,NR_031651,22
ENSG00000278420,ENST00000622122,NR_106877,22
ENSG00000211579,ENST00000390224,NR_031582,13
ENSG00000266745,ENST00000578460,NR_036086,3
ENSG00000263631,ENST00000580913,NR_039608,4
ENSG00000252466,ENST00000516657,NR_031749,3
ENSG00000275451,ENST00000618314,NR_106733,15
ENSG00000280498,ENST00000628458,NR_003035,1
ENSG00000276350,ENST00000620733,NR_106917,X
ENSG00000202354,ENST00000365484,NR_004392,7
ENSG00000264614,ENST00000581890,NR_106712,3
ENSG00000284532,ENST00000585070,NR_039875,17
ENSG00000199489,ENST00000362619,NR_003342,15
ENSG00000284334,ENST00000582622,NR_039795,7
ENSG00000284344,ENST00000516780,NR_031751,17
ENSG00000207215,ENST00000384486,NR_145760,8
ENSG00000210825,ENST00000388090,NR_002973,11
ENSG00000221771,ENST00000408844,NR_031610,8
ENSG00000284353,ENST00000384835,NR_029683,17
ENSG00000265873,ENST00000581736,NR_036252,9
ENSG00000221411,ENST00000408484,NR_031596,19
ENSG00000283335,ENST00000637023,NR_039815,9
ENSG00000207980,ENST00000385245,NR_029495,19
ENSG00000273932,ENST00000620452,NR_106937,9
ENSG00000207629,ENST00000384897,NR_030197,19
ENSG00000199212,ENST00000362342,NR_004385,8
ENSG00000264157,ENST00000583925,NR_036074,2
ENSG00000283899,ENST00000390787,NR_031580,1
ENSG00000265595,ENST00000577874,NR_039913,20
ENSG00000207217,ENST00000384488,NR_145771,7
ENSG00000284108,ENST00000384869,NR_030342,11
ENSG00000207001,ENST00000384274,NR_003317,15
ENSG00000283848,ENST00000612981,NR_106932,3
ENSG00000283603,ENST00000638058,NR_036188,12
ENSG00000206652,ENST00000383925,NR_004430,1
ENSG00000283612,ENST00000636572,NR_031721,5
ENSG00000264390,ENST00000583434,NR_039675,6
ENSG00000221381,ENST00000408454,NR_003068,19
ENSG00000221537,ENST00000408610,NR_031677,14
ENSG00000278449,ENST00000612346,NR_106952,7
ENSG00000199109,ENST00000362239,NR_030389,14
ENSG00000278081,ENST00000610953,NR_135762,CHR_HSCHR19LRC_LRC_S_CTG3_1
ENSG00000278081,ENST00000610953,NR_135763,CHR_HSCHR19LRC_LRC_S_CTG3_1
ENSG00000283450,ENST00000637446,NR_106984,8
ENSG00000211582,ENST00000390227,NR_030406,14
ENSG00000283180,ENST00000637302,NR_106825,16
ENSG00000283534,ENST00000637743,NR_037511,X
ENSG00000283572,ENST00000635819,NR_036215,1
ENSG00000253007,ENST00000517198,NR_145833,22
ENSG00000284564,ENST00000581130,NR_039891,17
ENSG00000266321,ENST00000584305,NR_036181,10
ENSG00000208883,ENST00000386148,NR_004379,X
ENSG00000252481,ENST00000516672,NR_003002,14
ENSG00000207523,ENST00000384792,NR_002444,1
ENSG00000276866,ENST00000617477,NR_106973,10
ENSG00000266437,ENST00000579802,NR_039901,19
ENSG00000221445,ENST00000408518,NR_031570,2
ENSG00000284594,ENST00000610912,NR_107001,11
ENSG00000264755,ENST00000583592,NR_036081,2
ENSG00000265227,ENST00000578957,NR_039848,12
ENSG00000221459,ENST00000408532,NR_003710,X
ENSG00000273745,ENST00000615931,NR_106930,20
ENSG00000252695,ENST00000516886,NR_031753,13
ENSG00000201482,ENST00000364612,NR_003309,15
ENSG00000275429,ENST00000613016,NR_106922,16
ENSG00000275469,ENST00000619419,NR_106746,21
ENSG00000221739,ENST00000408812,NR_031607,17
ENSG00000207807,ENST00000385072,NR_029511,4
ENSG00000284258,ENST00000612079,NR_107052,19
ENSG00000263742,ENST00000579874,NR_036123,11
ENSG00000271899,ENST00000606121,NR_039676,6
ENSG00000273525,ENST00000622631,NR_002982,CHR_HSCHR11_1_CTG7
ENSG00000208008,ENST00000385273,NR_029693,19
ENSG00000273836,ENST00000612539,NR_106901,8
ENSG00000207967,ENST00000385232,NR_030351,12
ENSG00000283490,ENST00000384822,NR_030199,19
ENSG00000265075,ENST00000584551,NR_037418,8
ENSG00000263399,ENST00000582699,NR_036129,13
ENSG00000199390,ENST00000362520,NR_003199,14
ENSG00000207699,ENST00000384966,NR_030213,19
ENSG00000283874,ENST00000577791,NR_037473,9
ENSG00000208004,ENST00000385269,NR_036133,14
ENSG00000265056,ENST00000581352,NR_036071,2
ENSG00000277108,ENST00000365172,NR_003043,17
ENSG00000277841,ENST00000615634,NR_049895,15
ENSG00000263864,ENST00000578807,NR_002745,CHR_HSCHR6_MHC_APD_CTG1
ENSG00000266139,ENST00000580915,NR_039636,2
ENSG00000265195,ENST00000579909,NR_036197,15
ENSG00000200959,ENST00000364089,NR_002915,5
ENSG00000221303,ENST00000408376,NR_003021,14
ENSG00000277590,ENST00000618396,NR_106999,2
ENSG00000209042,ENST00000386307,NR_002433,20
ENSG00000275109,ENST00000613520,NR_106759,16
ENSG00000199704,ENST00000362834,NR_003344,15
ENSG00000207635,ENST00000384903,NR_030223,20
ENSG00000277478,ENST00000614803,NR_106751,17
ENSG00000200089,ENST00000363219,NR_003224,14
ENSG00000275670,ENST00000611401,NR_107043,3
ENSG00000251733,ENST00000515924,NR_003009,9
ENSG00000207736,ENST00000385003,NR_030394,17
ENSG00000263932,ENST00000584360,NR_039650,3
ENSG00000207782,ENST00000385048,NR_029703,19
ENSG00000206780,ENST00000384053,NR_145770,4
ENSG00000263746,ENST00000578298,NR_036240,5
ENSG00000278617,ENST00000615081,NR_107041,19
ENSG00000265304,ENST00000581972,NR_037423,5
ENSG00000216191,ENST00000401372,NR_130470,2
ENSG00000206869,ENST00000384142,NR_033309,2
ENSG00000199574,ENST00000362704,NR_002443,15
ENSG00000221782,ENST00000408855,NR_031643,2
ENSG00000264099,ENST00000583015,NR_039967,5
ENSG00000206979,ENST00000384252,NR_002735,X
ENSG00000275842,ENST00000621667,NR_128719,20
ENSG00000276753,ENST00000617625,NR_106879,22
ENSG00000277713,ENST00000613330,NR_106915,9
ENSG00000278149,ENST00000620423,NR_027381,CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000278149,ENST00000620423,NR_027382,CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000276083,ENST00000614175,NR_107016,3
ENSG00000277120,ENST00000616698,NR_106737,X
ENSG00000238917,ENST00000459579,NR_002604,17
ENSG00000275816,ENST00000622700,NR_106754,1
ENSG00000266515,ENST00000583004,NR_039657,4
ENSG00000266328,ENST00000583537,NR_130469,X
ENSG00000284482,ENST00000580906,NR_039828,10
ENSG00000273882,ENST00000617280,NR_107033,4
ENSG00000284447,ENST00000384838,NR_030741,5
ENSG00000273830,ENST00000622274,NR_106994,14
ENSG00000238936,ENST00000459126,NR_145746,8
ENSG00000283278,ENST00000637339,NR_037479,7
ENSG00000283588,ENST00000616574,NR_029868,14
ENSG00000284547,ENST00000636310,NR_036055,9
ENSG00000199092,ENST00000362222,NR_030156,14
ENSG00000265848,ENST00000579706,NR_039693,9
ENSG00000201348,ENST00000364478,NR_004386,20
ENSG00000283736,ENST00000606601,NR_030159,16
ENSG00000206602,ENST00000383875,NR_002571,18
ENSG00000278221,ENST00000611011,NR_106969,16
ENSG00000284424,ENST00000579485,NR_039877,17
ENSG00000277057,ENST00000617283,NR_106837,17
ENSG00000207357,ENST00000384627,NR_125730,19
ENSG00000264346,ENST00000578179,NR_145765,22
ENSG00000207735,ENST00000385002,NR_030204,19
ENSG00000207647,ENST00000384914,NR_029688,2
ENSG00000272344,ENST00000606412,NR_003214,14
ENSG00000199970,ENST00000363100,NR_003295,15
ENSG00000284508,ENST00000347538,NR_029676,20
ENSG00000265956,ENST00000583183,NR_039647,3
ENSG00000263358,ENST00000582702,NR_003140,CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000266494,ENST00000578353,NR_039784,6
ENSG00000265145,ENST00000579969,NR_002741,2
ENSG00000266617,ENST00000577768,NR_037463,6
ENSG00000238793,ENST00000459577,NR_102369,17
ENSG00000207493,ENST00000384762,NR_002978,16
ENSG00000208025,ENST00000385290,NR_030322,7
ENSG00000207304,ENST00000384574,NR_002920,11
ENSG00000207757,ENST00000385024,NR_029510,7
ENSG00000206637,ENST00000383910,NR_145769,1
ENSG00000284191,ENST00000390183,NR_030407,7
ENSG00000276017,ENST00000617983,NR_136575,KI270734.1
